Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),Previous Purchases,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Promo_Dependency_Score,Review Rating,Review_Satisfaction_Score,Purchase_Intensity_Score,Frequency_Category_Score,Category_Diversity,Normalized_Category_Diversity,Customer_Value_Tier,Loyalty_Score_A,Loyalty_Score_B,Promo_Dependency_Segment,Customer_Engagement_Segment,Master_Customer_Segment
2866,28,Female,California,No,Skirt,Clothing,M,Silver,Fall,97,27,Cash,Free Shipping,0,0,0,3.7,0.74,0.54,0.8,1,1,High Value,0.796,0.755,Organically Motivated,Moderately Engaged,Premium Loyalists
2867,54,Female,Connecticut,No,Blouse,Clothing,S,Violet,Summer,75,19,Cash,Free Shipping,0,0,0,3.1,0.62,0.38,0.2,1,1,High Value,0.616,0.565,Organically Motivated,Low Engagement,Moderate Customers
2868,21,Female,Colorado,No,Sneakers,Footwear,L,White,Summer,55,33,Cash,Next Day Air,0,0,0,4.9,0.98,0.66,0.8,1,1,Mid Value,0.856,0.605,Organically Motivated,Moderately Engaged,Premium Loyalists
2869,45,Female,Colorado,No,Backpack,Accessories,M,Black,Winter,49,42,PayPal,Next Day Air,0,0,0,2.6,0.52,0.84,0.35,1,1,Mid Value,0.774,0.665,Organically Motivated,Highly Engaged,Premium Loyalists
2870,57,Female,Georgia,No,Socks,Clothing,M,White,Summer,58,16,Bank Transfer,Standard,0,0,0,4.2,0.84,0.32,1,1,1,Mid Value,0.78,0.45,Organically Motivated,Low Engagement,Premium Loyalists
2871,47,Female,North Dakota,No,Jewelry,Accessories,M,Blue,Winter,34,49,Debit Card,Free Shipping,0,0,0,4.8,0.96,0.98,0.35,1,1,Low Value,0.86,0.66,Organically Motivated,Highly Engaged,Premium Loyalists
2872,46,Female,Idaho,No,Shorts,Clothing,S,Black,Summer,43,40,Venmo,2-Day Shipping,0,0,0,2.7,0.54,0.8,0.75,1,1,Low Value,0.844,0.615,Organically Motivated,Highly Engaged,Premium Loyalists
2873,63,Female,Connecticut,No,Jewelry,Accessories,L,Olive,Fall,48,5,Cash,Next Day Air,0,0,0,2.6,0.52,0.1,0.2,1,1,Mid Value,0.522,0.29,Organically Motivated,Low Engagement,Moderate Customers
2874,44,Female,Montana,No,Sweater,Clothing,M,Teal,Spring,40,8,Bank Transfer,Free Shipping,0,0,0,2.6,0.52,0.16,0.6,1,1,Low Value,0.62,0.28,Organically Motivated,Low Engagement,Moderate Customers
2875,36,Female,Colorado,No,Shirt,Clothing,L,Silver,Summer,29,2,Debit Card,Standard,0,0,0,3.1,0.62,0.04,0.2,1,1,Low Value,0.514,0.165,Organically Motivated,Low Engagement,Moderate Customers
2876,24,Female,Kentucky,No,Pants,Clothing,M,Pink,Fall,81,14,Debit Card,Free Shipping,0,0,0,2.6,0.52,0.28,1,1,1,High Value,0.736,0.545,Organically Motivated,Low Engagement,Premium Loyalists
2877,65,Female,New Mexico,No,Hoodie,Clothing,M,Charcoal,Spring,84,5,Bank Transfer,2-Day Shipping,0,0,0,3.4,0.68,0.1,0.8,1,1,High Value,0.658,0.47,Organically Motivated,Low Engagement,Emotionally Loyal
2878,32,Female,New Jersey,No,Socks,Clothing,M,Silver,Summer,46,34,Venmo,Standard,0,0,0,3.6,0.72,0.68,0.6,1,1,Mid Value,0.796,0.57,Organically Motivated,Moderately Engaged,Premium Loyalists
2879,63,Female,California,No,Dress,Clothing,L,Turquoise,Summer,86,13,Bank Transfer,Next Day Air,0,0,0,4.3,0.86,0.26,0.2,1,1,High Value,0.604,0.56,Organically Motivated,Low Engagement,Moderate Customers
2880,62,Female,North Dakota,No,Blouse,Clothing,XL,Turquoise,Winter,57,31,Venmo,Free Shipping,0,0,0,4.9,0.98,0.62,0.2,1,1,Mid Value,0.724,0.595,Organically Motivated,Moderately Engaged,Premium Loyalists
2881,19,Female,Florida,No,Skirt,Clothing,L,Beige,Winter,61,43,PayPal,Store Pickup,0,0,0,4.8,0.96,0.86,0.4,1,1,Mid Value,0.834,0.735,Organically Motivated,Highly Engaged,Premium Loyalists
2882,38,Female,Texas,No,Backpack,Accessories,M,Cyan,Winter,90,6,Bank Transfer,Free Shipping,0,0,0,4.2,0.84,0.12,0.2,1,1,High Value,0.56,0.51,Organically Motivated,Low Engagement,Moderate Customers
2883,59,Female,Oklahoma,No,Blouse,Clothing,L,Gold,Winter,51,23,Credit Card,Store Pickup,0,0,0,2.6,0.52,0.46,0.75,1,1,Mid Value,0.74,0.485,Organically Motivated,Moderately Engaged,Premium Loyalists
2884,22,Female,Rhode Island,No,Socks,Clothing,XL,Silver,Spring,48,10,PayPal,Standard,0,0,0,3.2,0.64,0.2,1,1,1,Mid Value,0.724,0.34,Organically Motivated,Low Engagement,Premium Loyalists
2885,55,Female,Arkansas,No,Boots,Footwear,M,Purple,Summer,50,47,Credit Card,2-Day Shipping,0,0,0,3.4,0.68,0.94,0.35,1,1,Mid Value,0.82,0.72,Organically Motivated,Highly Engaged,Premium Loyalists
2886,29,Female,Nevada,No,Backpack,Accessories,M,Yellow,Summer,82,14,Credit Card,Next Day Air,0,0,0,3.5,0.7,0.28,0.75,1,1,High Value,0.704,0.55,Organically Motivated,Low Engagement,Premium Loyalists
2887,42,Female,Utah,No,Hat,Accessories,L,Blue,Spring,33,29,PayPal,Free Shipping,0,0,0,4.2,0.84,0.58,1,1,1,Low Value,0.858,0.455,Organically Motivated,Moderately Engaged,Premium Loyalists
2888,23,Female,Kentucky,No,Sandals,Footwear,L,Blue,Winter,28,12,Cash,Express,0,0,0,2.8,0.56,0.24,0.75,1,1,Low Value,0.678,0.26,Organically Motivated,Low Engagement,Emotionally Loyal
2889,70,Female,Wisconsin,No,Hoodie,Clothing,L,Green,Spring,42,25,Debit Card,2-Day Shipping,0,0,0,5,1,0.5,0.4,1,1,Low Value,0.73,0.46,Organically Motivated,Moderately Engaged,Premium Loyalists
2890,64,Female,Minnesota,No,Sunglasses,Accessories,M,Charcoal,Fall,43,21,Venmo,Store Pickup,0,0,0,3.3,0.66,0.42,0.2,1,1,Low Value,0.632,0.425,Organically Motivated,Moderately Engaged,Moderate Customers
2891,39,Female,North Dakota,No,Jeans,Clothing,M,Violet,Winter,55,23,Credit Card,Free Shipping,0,0,0,3.7,0.74,0.46,0.6,1,1,Mid Value,0.732,0.505,Organically Motivated,Moderately Engaged,Premium Loyalists
2892,47,Female,Ohio,No,T-shirt,Clothing,XL,Black,Winter,73,10,PayPal,Free Shipping,0,0,0,2.5,0.5,0.2,0.6,1,1,Mid Value,0.63,0.465,Organically Motivated,Low Engagement,Moderate Customers
2893,22,Female,Nevada,No,Dress,Clothing,M,Teal,Spring,39,47,Credit Card,Standard,0,0,0,3.2,0.64,0.94,0.6,1,1,Low Value,0.866,0.665,Organically Motivated,Highly Engaged,Premium Loyalists
2894,69,Female,Kentucky,No,Belt,Accessories,S,Orange,Spring,20,44,Debit Card,Free Shipping,0,0,0,3.1,0.62,0.88,0.35,1,1,Low Value,0.796,0.54,Organically Motivated,Highly Engaged,Premium Loyalists
2895,35,Female,Kentucky,No,Jewelry,Accessories,S,Brown,Spring,32,41,Venmo,Standard,0,0,0,3.5,0.7,0.82,0.2,1,1,Low Value,0.756,0.57,Organically Motivated,Highly Engaged,Premium Loyalists
2896,56,Female,Montana,No,Hoodie,Clothing,L,Green,Summer,86,29,Bank Transfer,Standard,0,0,0,4.6,0.92,0.58,0.6,1,1,High Value,0.786,0.72,Organically Motivated,Moderately Engaged,Premium Loyalists
2897,30,Female,Delaware,No,Blouse,Clothing,M,Silver,Summer,91,2,Venmo,Free Shipping,0,0,0,3.3,0.66,0.04,0.35,1,1,High Value,0.548,0.475,Organically Motivated,Low Engagement,Moderate Customers
2898,43,Female,Montana,No,Jacket,Outerwear,L,Violet,Fall,59,2,Cash,Free Shipping,0,0,0,2.5,0.5,0.04,0.8,1,1,Mid Value,0.622,0.315,Organically Motivated,Low Engagement,Moderate Customers
2899,23,Female,New Jersey,No,Sneakers,Footwear,XL,Peach,Summer,33,29,Credit Card,Express,0,0,0,4.6,0.92,0.58,0.2,1,1,Low Value,0.706,0.455,Organically Motivated,Moderately Engaged,Premium Loyalists
2900,50,Female,Nebraska,No,Boots,Footwear,M,Gold,Spring,64,22,Bank Transfer,2-Day Shipping,0,0,0,4.2,0.84,0.44,0.8,1,1,Mid Value,0.776,0.54,Organically Motivated,Moderately Engaged,Premium Loyalists
2901,41,Female,Maryland,No,Blouse,Clothing,XL,Violet,Winter,67,23,Cash,Standard,0,0,0,4,0.8,0.46,0.75,1,1,Mid Value,0.768,0.565,Organically Motivated,Moderately Engaged,Premium Loyalists
2902,41,Female,Alabama,No,Blouse,Clothing,L,Olive,Winter,43,46,Credit Card,Free Shipping,0,0,0,2.6,0.52,0.92,0.4,1,1,Low Value,0.808,0.675,Organically Motivated,Highly Engaged,Premium Loyalists
2903,27,Female,North Carolina,No,Boots,Footwear,S,Orange,Spring,32,19,PayPal,Standard,0,0,0,4.6,0.92,0.38,0.75,1,1,Low Value,0.756,0.35,Organically Motivated,Low Engagement,Premium Loyalists
2904,38,Female,Delaware,No,Scarf,Accessories,S,Teal,Spring,39,24,Credit Card,2-Day Shipping,0,0,0,3.5,0.7,0.48,0.35,1,1,Low Value,0.684,0.435,Organically Motivated,Moderately Engaged,Emotionally Loyal
2905,41,Female,Iowa,No,Sandals,Footwear,M,Gray,Spring,41,43,Venmo,2-Day Shipping,0,0,0,4,0.8,0.86,0.6,1,1,Low Value,0.858,0.635,Organically Motivated,Highly Engaged,Premium Loyalists
2906,58,Female,New York,No,Sunglasses,Accessories,L,Black,Winter,53,14,Debit Card,Standard,0,0,0,4.8,0.96,0.28,0.8,1,1,Mid Value,0.74,0.405,Organically Motivated,Low Engagement,Premium Loyalists
2907,58,Female,Virginia,No,Coat,Outerwear,M,Indigo,Spring,27,7,Venmo,Standard,0,0,0,3.9,0.78,0.14,0.2,1,1,Low Value,0.56,0.205,Organically Motivated,Low Engagement,Moderate Customers
2908,19,Female,Maryland,No,Sunglasses,Accessories,XL,Lavender,Summer,82,50,PayPal,Next Day Air,0,0,0,3.7,0.74,1,0.75,1,1,High Value,0.924,0.91,Organically Motivated,Highly Engaged,Premium Loyalists
2909,43,Female,Texas,No,Blouse,Clothing,M,Beige,Winter,87,15,Debit Card,Store Pickup,0,0,0,3.1,0.62,0.3,0.35,1,1,High Value,0.622,0.585,Organically Motivated,Low Engagement,Moderate Customers
2910,27,Female,Louisiana,No,Backpack,Accessories,M,Indigo,Winter,78,40,Credit Card,Next Day Air,0,0,0,3,0.6,0.8,0.35,1,1,High Value,0.77,0.79,Organically Motivated,Highly Engaged,Premium Loyalists
2911,32,Female,Mississippi,No,Belt,Accessories,M,Blue,Summer,32,41,Credit Card,Store Pickup,0,0,0,2.9,0.58,0.82,0.6,1,1,Low Value,0.824,0.57,Organically Motivated,Highly Engaged,Premium Loyalists
2912,28,Female,Ohio,No,Socks,Clothing,XL,Orange,Fall,38,34,Venmo,Next Day Air,0,0,0,2.9,0.58,0.68,0.4,1,1,Low Value,0.742,0.53,Organically Motivated,Moderately Engaged,Premium Loyalists
2913,48,Female,Oregon,No,Shoes,Footwear,M,Yellow,Winter,37,27,Cash,Standard,0,0,0,4,0.8,0.54,0.75,1,1,Low Value,0.792,0.455,Organically Motivated,Moderately Engaged,Premium Loyalists
2914,43,Female,Wyoming,No,Coat,Outerwear,L,Cyan,Winter,83,12,Cash,Express,0,0,0,3.5,0.7,0.24,0.35,1,1,High Value,0.612,0.535,Organically Motivated,Low Engagement,Moderate Customers
2915,45,Female,Pennsylvania,No,Sweater,Clothing,M,Yellow,Fall,72,1,Debit Card,Express,0,0,0,3.8,0.76,0.02,0.75,1,1,Mid Value,0.632,0.37,Organically Motivated,Low Engagement,Moderate Customers
2916,26,Female,Oregon,No,Shirt,Clothing,M,Cyan,Fall,30,39,Debit Card,Express,0,0,0,4.5,0.9,0.78,0.75,1,1,Low Value,0.874,0.54,Organically Motivated,Highly Engaged,Premium Loyalists
2917,62,Female,Oklahoma,No,Shorts,Clothing,M,Green,Winter,66,13,Credit Card,Express,0,0,0,2.7,0.54,0.26,0.75,1,1,Mid Value,0.682,0.46,Organically Motivated,Low Engagement,Emotionally Loyal
2918,58,Female,Colorado,No,Shirt,Clothing,XL,White,Winter,45,50,Venmo,Store Pickup,0,0,0,2.9,0.58,1,0.2,1,1,Low Value,0.798,0.725,Organically Motivated,Highly Engaged,Premium Loyalists
2919,19,Female,New York,No,Sunglasses,Accessories,S,Black,Fall,73,36,Cash,Free Shipping,0,0,0,4.9,0.98,0.72,1,1,1,Mid Value,0.914,0.725,Organically Motivated,Highly Engaged,Premium Loyalists
2920,64,Female,Minnesota,No,Shoes,Footwear,L,Charcoal,Winter,67,31,Debit Card,Standard,0,0,0,3.8,0.76,0.62,0.6,1,1,Mid Value,0.782,0.645,Organically Motivated,Moderately Engaged,Premium Loyalists
2921,33,Female,Texas,No,Sunglasses,Accessories,XL,Brown,Spring,72,3,Debit Card,Free Shipping,0,0,0,4.9,0.98,0.06,0.75,1,1,Mid Value,0.666,0.39,Organically Motivated,Low Engagement,Emotionally Loyal
2922,20,Female,Wisconsin,No,Handbag,Accessories,M,Cyan,Fall,24,11,Cash,Standard,0,0,0,4.6,0.92,0.22,0.8,1,1,Low Value,0.718,0.23,Organically Motivated,Low Engagement,Premium Loyalists
2923,45,Female,Kentucky,No,Sunglasses,Accessories,L,Beige,Winter,68,16,PayPal,Express,0,0,0,3.5,0.7,0.32,0.4,1,1,Mid Value,0.646,0.5,Organically Motivated,Low Engagement,Moderate Customers
2924,28,Female,Pennsylvania,No,Shirt,Clothing,M,Magenta,Spring,70,12,Cash,2-Day Shipping,0,0,0,4.2,0.84,0.24,0.4,1,1,Mid Value,0.636,0.47,Organically Motivated,Low Engagement,Moderate Customers
2925,47,Female,Rhode Island,No,Shirt,Clothing,L,Indigo,Winter,64,37,Debit Card,Free Shipping,0,0,0,3.7,0.74,0.74,0.35,1,1,Mid Value,0.766,0.69,Organically Motivated,Highly Engaged,Premium Loyalists
2926,54,Female,Illinois,No,Sweater,Clothing,M,Maroon,Spring,91,43,Credit Card,Store Pickup,0,0,0,2.8,0.56,0.86,0.35,1,1,High Value,0.784,0.885,Organically Motivated,Highly Engaged,Premium Loyalists
2927,64,Female,Maryland,No,Handbag,Accessories,M,Gray,Winter,82,9,Cash,2-Day Shipping,0,0,0,4.8,0.96,0.18,1,1,1,High Value,0.75,0.5,Organically Motivated,Low Engagement,Premium Loyalists
2928,45,Female,Missouri,No,Shirt,Clothing,M,Black,Summer,24,15,Venmo,Express,0,0,0,2.7,0.54,0.3,0.75,1,1,Low Value,0.694,0.27,Organically Motivated,Low Engagement,Emotionally Loyal
2929,40,Female,Alabama,No,Jewelry,Accessories,L,Yellow,Spring,80,17,Credit Card,Store Pickup,0,0,0,3.6,0.72,0.34,1,1,1,High Value,0.774,0.57,Organically Motivated,Low Engagement,Premium Loyalists
2930,31,Female,Maine,No,Socks,Clothing,XL,White,Winter,53,42,Venmo,Next Day Air,0,0,0,4.5,0.9,0.84,0.8,1,1,Mid Value,0.902,0.685,Organically Motivated,Highly Engaged,Premium Loyalists
2931,38,Female,Mississippi,No,T-shirt,Clothing,M,Orange,Spring,50,14,Venmo,Free Shipping,0,0,0,4,0.8,0.28,0.6,1,1,Mid Value,0.684,0.39,Organically Motivated,Low Engagement,Emotionally Loyal
2932,36,Female,Alabama,No,Jewelry,Accessories,M,Magenta,Fall,31,49,Credit Card,2-Day Shipping,0,0,0,4.5,0.9,0.98,0.75,1,1,Low Value,0.934,0.645,Organically Motivated,Highly Engaged,Premium Loyalists
2933,65,Female,Alaska,No,Backpack,Accessories,L,Black,Spring,88,3,PayPal,Express,0,0,0,3.9,0.78,0.06,0.4,1,1,High Value,0.576,0.47,Organically Motivated,Low Engagement,Moderate Customers
2934,27,Female,Illinois,No,Hat,Accessories,M,Brown,Summer,52,28,Venmo,Standard,0,0,0,3.8,0.76,0.56,0.6,1,1,Mid Value,0.764,0.54,Organically Motivated,Moderately Engaged,Premium Loyalists
2935,38,Female,Idaho,No,Gloves,Accessories,M,Orange,Fall,22,41,Bank Transfer,Next Day Air,0,0,0,4.7,0.94,0.82,0.4,1,1,Low Value,0.82,0.52,Organically Motivated,Highly Engaged,Premium Loyalists
2936,58,Female,North Carolina,No,Sneakers,Footwear,XL,Gray,Spring,27,11,Venmo,Standard,0,0,0,4.6,0.92,0.22,1,1,1,Low Value,0.758,0.245,Organically Motivated,Low Engagement,Premium Loyalists
2937,31,Female,Washington,No,Skirt,Clothing,M,White,Spring,34,46,PayPal,Express,0,0,0,3.6,0.72,0.92,1,1,1,Low Value,0.948,0.63,Organically Motivated,Highly Engaged,Premium Loyalists
2938,28,Female,West Virginia,No,Handbag,Accessories,M,White,Spring,39,15,Credit Card,2-Day Shipping,0,0,0,4.3,0.86,0.3,1,1,1,Low Value,0.776,0.345,Organically Motivated,Low Engagement,Premium Loyalists
2939,28,Female,Maine,No,Sunglasses,Accessories,M,Violet,Fall,53,15,Cash,Standard,0,0,0,3,0.6,0.3,0.6,1,1,Mid Value,0.67,0.415,Organically Motivated,Low Engagement,Emotionally Loyal
2940,32,Female,Kentucky,No,Sweater,Clothing,M,Beige,Winter,46,34,Venmo,Express,0,0,0,4.3,0.86,0.68,1,1,1,Mid Value,0.89,0.57,Organically Motivated,Moderately Engaged,Premium Loyalists
2941,61,Female,Massachusetts,No,Handbag,Accessories,L,Beige,Summer,85,13,Cash,Next Day Air,0,0,0,4.8,0.96,0.26,0.6,1,1,High Value,0.694,0.555,Organically Motivated,Low Engagement,Emotionally Loyal
2942,38,Female,Pennsylvania,No,Skirt,Clothing,L,Purple,Spring,86,27,PayPal,Free Shipping,0,0,0,3.7,0.74,0.54,0.6,1,1,High Value,0.756,0.7,Organically Motivated,Moderately Engaged,Premium Loyalists
2943,54,Female,Hawaii,No,Socks,Clothing,M,Brown,Summer,63,37,Bank Transfer,Free Shipping,0,0,0,2.6,0.52,0.74,1,1,1,Mid Value,0.874,0.685,Organically Motivated,Highly Engaged,Premium Loyalists
2944,29,Female,Virginia,No,Shirt,Clothing,M,Orange,Spring,44,37,Credit Card,Standard,0,0,0,3.4,0.68,0.74,0.6,1,1,Low Value,0.81,0.59,Organically Motivated,Highly Engaged,Premium Loyalists
2945,50,Female,New York,No,Sneakers,Footwear,XL,Cyan,Summer,95,4,Venmo,Free Shipping,0,0,0,3.9,0.78,0.08,0.35,1,1,High Value,0.572,0.515,Organically Motivated,Low Engagement,Moderate Customers
2946,32,Female,Delaware,No,Belt,Accessories,M,Charcoal,Summer,49,1,Credit Card,Free Shipping,0,0,0,4.8,0.96,0.02,0.35,1,1,Mid Value,0.572,0.255,Organically Motivated,Low Engagement,Moderate Customers
2947,38,Female,Hawaii,No,Pants,Clothing,L,Purple,Spring,77,29,Bank Transfer,Free Shipping,0,0,0,2.8,0.56,0.58,0.4,1,1,High Value,0.71,0.675,Organically Motivated,Moderately Engaged,Premium Loyalists
2948,52,Female,Nebraska,No,Jewelry,Accessories,L,Peach,Spring,63,50,Venmo,Standard,0,0,0,4.4,0.88,1,0.2,1,1,Mid Value,0.828,0.815,Organically Motivated,Highly Engaged,Premium Loyalists
2949,61,Female,Vermont,No,Pants,Clothing,M,Violet,Winter,83,38,Debit Card,Standard,0,0,0,3.1,0.62,0.76,0.75,1,1,High Value,0.84,0.795,Organically Motivated,Highly Engaged,Premium Loyalists
2950,25,Female,Iowa,No,Jewelry,Accessories,M,Peach,Spring,93,15,PayPal,Store Pickup,0,0,0,3.8,0.76,0.3,0.2,1,1,High Value,0.606,0.615,Organically Motivated,Low Engagement,Moderate Customers
2951,22,Female,Iowa,No,Jeans,Clothing,S,Maroon,Winter,91,44,Debit Card,2-Day Shipping,0,0,0,4.1,0.82,0.88,0.35,1,1,High Value,0.816,0.895,Organically Motivated,Highly Engaged,Premium Loyalists
2952,47,Female,Arkansas,No,Scarf,Accessories,L,Maroon,Fall,99,14,Cash,Free Shipping,0,0,0,4.6,0.92,0.28,1,1,1,High Value,0.776,0.635,Organically Motivated,Low Engagement,Premium Loyalists
2953,50,Female,Alabama,No,Belt,Accessories,M,Peach,Spring,24,5,Debit Card,Next Day Air,0,0,0,4.9,0.98,0.1,0.6,1,1,Low Value,0.648,0.17,Organically Motivated,Low Engagement,Moderate Customers
2954,45,Female,Maryland,No,Dress,Clothing,M,Silver,Summer,82,11,Credit Card,Next Day Air,0,0,0,4.8,0.96,0.22,0.2,1,1,High Value,0.602,0.52,Organically Motivated,Low Engagement,Moderate Customers
2955,33,Female,South Dakota,No,T-shirt,Clothing,M,Indigo,Winter,28,15,Credit Card,Express,0,0,0,3.9,0.78,0.3,0.2,1,1,Low Value,0.608,0.29,Organically Motivated,Low Engagement,Moderate Customers
2956,42,Female,Vermont,No,Boots,Footwear,M,Silver,Winter,67,46,Credit Card,Free Shipping,0,0,0,2.6,0.52,0.92,0.2,1,1,Mid Value,0.768,0.795,Organically Motivated,Highly Engaged,Premium Loyalists
2957,52,Female,Montana,No,Dress,Clothing,M,Olive,Fall,88,30,Venmo,Standard,0,0,0,3.7,0.74,0.6,0.6,1,1,High Value,0.774,0.74,Organically Motivated,Moderately Engaged,Premium Loyalists
2958,69,Female,South Dakota,No,Jewelry,Accessories,S,Gray,Fall,70,2,Cash,Standard,0,0,0,4.7,0.94,0.04,0.2,1,1,Mid Value,0.546,0.37,Organically Motivated,Low Engagement,Moderate Customers
2959,55,Female,Ohio,No,Skirt,Clothing,M,Black,Summer,100,28,PayPal,Standard,0,0,0,4.5,0.9,0.56,0.6,1,1,High Value,0.778,0.78,Organically Motivated,Moderately Engaged,Premium Loyalists
2960,38,Female,Texas,No,Handbag,Accessories,L,Maroon,Summer,28,9,PayPal,Free Shipping,0,0,0,4.7,0.94,0.18,0.4,1,1,Low Value,0.628,0.23,Organically Motivated,Low Engagement,Moderate Customers
2961,57,Female,Indiana,No,Coat,Outerwear,S,Olive,Spring,48,47,Credit Card,Standard,0,0,0,3.6,0.72,0.94,1,1,1,Mid Value,0.954,0.71,Organically Motivated,Highly Engaged,Premium Loyalists
2962,33,Female,New Hampshire,No,Hoodie,Clothing,S,Gold,Fall,43,21,Debit Card,Free Shipping,0,0,0,2.8,0.56,0.42,0.75,1,1,Low Value,0.732,0.425,Organically Motivated,Moderately Engaged,Premium Loyalists
2963,57,Female,California,No,Pants,Clothing,L,Pink,Fall,40,42,Credit Card,Express,0,0,0,4,0.8,0.84,0.35,1,1,Low Value,0.802,0.62,Organically Motivated,Highly Engaged,Premium Loyalists
2964,52,Female,Maine,No,Boots,Footwear,M,Brown,Spring,97,28,Credit Card,Free Shipping,0,0,0,3.6,0.72,0.56,1,1,1,High Value,0.84,0.765,Organically Motivated,Moderately Engaged,Premium Loyalists
2965,44,Female,Ohio,No,Coat,Outerwear,S,White,Fall,25,13,Venmo,2-Day Shipping,0,0,0,3.8,0.76,0.26,0.8,1,1,Low Value,0.714,0.255,Organically Motivated,Low Engagement,Premium Loyalists
2966,48,Female,Delaware,No,Scarf,Accessories,M,Blue,Summer,45,25,PayPal,Standard,0,0,0,4.4,0.88,0.5,0.8,1,1,Low Value,0.798,0.475,Organically Motivated,Moderately Engaged,Premium Loyalists
2967,52,Female,Oklahoma,No,Boots,Footwear,L,Orange,Fall,49,38,Debit Card,Store Pickup,0,0,0,2.8,0.56,0.76,0.35,1,1,Mid Value,0.754,0.625,Organically Motivated,Highly Engaged,Premium Loyalists
2968,34,Female,Indiana,No,Sneakers,Footwear,L,Silver,Summer,36,40,Venmo,Free Shipping,0,0,0,3.4,0.68,0.8,0.2,1,1,Low Value,0.748,0.58,Organically Motivated,Highly Engaged,Premium Loyalists
2969,26,Female,South Carolina,No,Sweater,Clothing,S,Gray,Fall,48,25,Cash,Express,0,0,0,4.9,0.98,0.5,0.35,1,1,Mid Value,0.718,0.49,Organically Motivated,Moderately Engaged,Premium Loyalists
2970,36,Female,Vermont,No,Belt,Accessories,S,Blue,Fall,62,20,Cash,Next Day Air,0,0,0,4.3,0.86,0.4,0.35,1,1,Mid Value,0.676,0.51,Organically Motivated,Moderately Engaged,Emotionally Loyal
2971,24,Female,Kansas,No,Jewelry,Accessories,M,White,Winter,74,44,Credit Card,Free Shipping,0,0,0,3.4,0.68,0.88,0.75,1,1,High Value,0.882,0.81,Organically Motivated,Highly Engaged,Premium Loyalists
2972,30,Female,Utah,No,Handbag,Accessories,L,Yellow,Fall,100,9,PayPal,Next Day Air,0,0,0,3.9,0.78,0.18,0.35,1,1,High Value,0.602,0.59,Organically Motivated,Low Engagement,Moderate Customers
2973,31,Female,New York,No,Jacket,Outerwear,S,Indigo,Fall,39,11,Venmo,Free Shipping,0,0,0,4.2,0.84,0.22,0.35,1,1,Low Value,0.62,0.305,Organically Motivated,Low Engagement,Moderate Customers
2974,25,Female,Indiana,No,Boots,Footwear,M,Blue,Summer,65,3,Bank Transfer,Store Pickup,0,0,0,2.7,0.54,0.06,0.8,1,1,Mid Value,0.632,0.355,Organically Motivated,Low Engagement,Moderate Customers
2975,57,Female,Tennessee,No,Sneakers,Footwear,XL,Peach,Summer,99,34,Credit Card,Store Pickup,0,0,0,4.1,0.82,0.68,1,1,1,High Value,0.886,0.835,Organically Motivated,Moderately Engaged,Premium Loyalists
2976,61,Female,Georgia,No,Scarf,Accessories,XL,Lavender,Winter,68,48,Cash,2-Day Shipping,0,0,0,4.5,0.9,0.96,0.35,1,1,Mid Value,0.848,0.82,Organically Motivated,Highly Engaged,Premium Loyalists
2977,30,Female,Nebraska,No,Coat,Outerwear,M,Silver,Summer,97,28,Cash,Express,0,0,0,2.8,0.56,0.56,0.8,1,1,High Value,0.784,0.765,Organically Motivated,Moderately Engaged,Premium Loyalists
2978,38,Female,Washington,No,Shorts,Clothing,L,Gold,Winter,47,20,Venmo,Standard,0,0,0,3.4,0.68,0.4,0.2,1,1,Mid Value,0.628,0.435,Organically Motivated,Moderately Engaged,Moderate Customers
2979,53,Female,Idaho,No,Shorts,Clothing,S,Cyan,Spring,56,49,Bank Transfer,Free Shipping,0,0,0,3.9,0.78,0.98,0.8,1,1,Mid Value,0.932,0.77,Organically Motivated,Highly Engaged,Premium Loyalists
2980,31,Female,Louisiana,No,Jeans,Clothing,L,Olive,Fall,91,14,PayPal,Next Day Air,0,0,0,2.6,0.52,0.28,1,1,1,High Value,0.736,0.595,Organically Motivated,Low Engagement,Premium Loyalists
2981,70,Female,New Jersey,No,Gloves,Accessories,L,Teal,Fall,93,9,Bank Transfer,2-Day Shipping,0,0,0,4.4,0.88,0.18,0.6,1,1,High Value,0.662,0.555,Organically Motivated,Low Engagement,Emotionally Loyal
